ccn,state_or_region,reporting_entity_name_common,machine_readable_url
050336,CA,Adventist Health Lodi Memorial,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbAHLMLODICA&type=CDMWithoutLabel
050348,CA,University Of California Irvine Medical Center,https://www.ucihealth.org/-/media/files/xlsx/patients-visitors/952226406-regentsoftheuniversityofcaliforniaatirvinehospital-standardcharges.json
050350,CA,Beverly Hospital,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbBeverly&type=CDMWithoutLabel
050353,CA,Providence Little Company Of Mary Med Ctr Torrance,https://www.providence.org/external/42-1672810_Providence-Little-Company-of-Mary-Med-Center-Torrance_StandardCharges_NC.json
050369,CA,Emanate Health Queen Of The Valley Hospital,https://res.cloudinary.com/dpmykpsih/raw/upload/emanate-health-site-360/media/r/a424ddbcb21f43dbbfb3bd8274f888b0/956006469_queenofthevalleyhospital_standardcharges.json
050373,CA,Lac+usc Medical Center,https://file.lacounty.gov/SDSInter/dhs/1100519_956000927_LAC_USCMedicalCenter_standardcharges.xlsx
050378,CA,Pacifica Hospital Of The Valley,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbPacificaSunValleyCA&type=CDMWithoutLabel
050380,CA,Good Samaritan Hospital,https://core.secure.ehc.com/src/util/detail-price-list/62-1763090_good-samaritan-hospital_standardcharges.csv
050382,CA,Emanate Health Inter-community Hospital,https://res.cloudinary.com/dpmykpsih/raw/upload/emanate-health-site-360/media/r/321d80fe46d2443b9aa917073b7e0f0b/956006469_intercommunityhospital_standardcharges.json
050407,CA,Chinese Hospital,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbCHSANFRANCISCOCA&type=CDMWithoutLabel
050411,CA,Kaiser Foundation Hospital South Bay,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941105628-South-Bay-Medical-Center-standard-charges-scal-en.xlsx
050414,CA,Mercy Hospital Of Folsom,https://www.dignityhealth.org/content/dam/dignity-health/documents/pricing-procedure-spreadsheets-2020/price-transparency-4-30-2022/sacramento/941196203_Mercy-Hospital-of-Folsom_standardcharges.csv
050417,CA,Sutter Coast Hospital,https://www.sutterhealth.org/pdf/chargemaster/942988520-1700960267_SUTTER-COAST-HOSPITAL_standardcharges.csv
050424,CA,Scripps Green Hospital,https://apps.scripps.org/pricetransparency/951684089_ScrippsGreenHospital_standardcharges.csv
050425,CA,Kaiser Foundation Hospital Sacramento,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941105628-sacramento-medical-center-standard-charges-ncal-en.xlsx
050438,CA,Huntington Hospital,https://www.huntingtonhealth.org/wp-content/uploads/2022/03/951644036_HuntingtonHospital-StandardCharges.csv
050441,CA,Stanford Health Care,https://stanfordhealthcare.org/content/dam/SHC/patientsandvisitors/pricingtransparency/94-6174066_Stanford%20Hospital%20_StandardCharges.json
050444,CA,Mercy Medical Center - Merced,https://www.dignityhealth.org/content/dam/dignity-health/documents/pricing-procedure-spreadsheets-2020/price-transparency-4-30-2022/central-california/941196203_Mercy-Medical-Center-Merced_standardcharges.csv
050454,CA,Ucsf Medical Center,https://dl2.boxcloud.com/d/1/b1!2lF6N2zoFKuaLawbFp9iwOxSoBkG5i6rb_2UiZly0HmQZOEyY5SHDkd5CAsdLHd_0yjArNQ_XsRq0PU-ZfXxw33yBn9KdilVA1dOa60WVHpYOXQzBtTiNXLVwK34z5dYifQEcQosbNKwSaTZndW9hBM1RuVgPm6tmlbREnKjJOtB-t-CWariRecyjPsM0OB831U0YuzIwLU_ILrc1mulxCHcnP7mPz-29pi6mjantXXAn3845UCl24wfeLsm0VnGZKzYJYRkUrRuECj2HwNrx_kEkCm46gyGjn10HvlOC9KMQmSwuFdnFPTVRVe0Sr2EumMrqgetWUGIFyUF32vGXYFal3tvOWViMzA5g3PldL1cOf9k4DT_Cir0QwbpgpD6jf7jqoCd-FKNrWl-8FoIAYExvMD_CHue7ww80n_JziN-oVpj5Fr8d0Fb97DBtN96eiiUcJfpjDCnTmRi4AJuEaE1C0taBNzn_VEKom8CSXrlGilb93rTfehMCu16-lYwI91B4KgYN7s-BQeQ64etIa8kQSkEwynz1KE5fUMLkn2TjFu3ItFcvfxKotMMx8zggWFMHusPs6kQgeoqret_X3U-r9QikmTVJHaSjbsemxFdbxUSbAv4t3JQj_uQMixQ9KceyRm2AKCroK_UP3gXCtecLaalSW3idqPV47PXmat4bkdJaDUfrUZVwm-VXpJbNQyAkySDl56qUBRtP-ryXeZWI2bRCWznBpxQvUkf2TRdQKnuuUa6BtQcgy1a-NkbxBp7sOVNJHGYDBKo5pqLnALiZOE7L_TeplDrGCVi0gnO0Vv7_93fDV5Aji6kYH64XVwwUzR8psok3EbMGfunS7WG1zOASqCT3xjQzcyX-XXxcjpharamyQP0mVPZXmKi-2GOvVuo-QmNRF6yJkLuMLzHACz-mLL4JfEoOEZk40ZAKvNhg7VK3WLRAAKGMKNiaIgyivilYlcGBnYUdwTRJUUQkamh3AfIbGLsz5YBOeySwrPvZAY4ISW0H70i-_HQQlq_xTRbErmx-7v5hSolFwHKBUSz2oisjL_99JN4os94mcbCtZmE1r7GUIxE9l6Q_UANtEW9jflnIE73P9ZG60WvL3E2RsNKkfGiG6LUQPEBiU9AJjTGEUrtztrkDGJY0ns8g-CCAN2XAA04s7lgzoCyxag_wJSMLlBDhU_daeIEH1smexCHZXjJ9WXglNd1uQUHHA4rcQyaxOgiS-hD8Zi0OvU_939Zi4Jw3PQYXkQMknDPbpW1KJsp6JIYEjTKmYLXb8zRIxHqnxRjLaebNFUVyQA81oVvBR14gte1QnlXC3wNYHUHVAVUwhCi_yNUPwQDOZQJYjPvQoadzQ../download
050455,CA,Adventist Health Bakersfield,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbAHBBAKERSFIELDCA&type=CDMWithoutLabel
050457,CA,St Mary's Medical Center,https://www.dignityhealth.org/content/dam/dignity-health/documents/pricing-procedure-spreadsheets-2020/price-transparency-4-30-2022/bayarea/721561126_St-Marys-Medical-Center_standardcharges.csv
050481,CA,West Hills Hospital Medical Center,https://core.secure.ehc.com/src/util/detail-price-list/95-2624909_west-hills-hospital-medical-center_standardcharges.csv
050485,CA,Memorialcare Long Beach Medical Center,https://www.memorialcare.org/sites/default/files/_images/content/Patient-Financial-Services/050485_long-beach-memorial-medical-center_standardcharges.json
050488,CA,Eden Medical Center,https://www.sutterhealth.org/pdf/chargemaster/940562680-1063812907_EDEN-MEDICAL-CENTER_standardcharges.csv
050496,CA,John Muir Medical Center - Concord Campus,https://www.johnmuirhealth.com/content/dam/jmh/Documents/payments-and-insurance/680396600_JohnMuirMedicalCenter-Concord_standardcharges.csv
050498,CA,Sutter Auburn Faith Hospital,https://www.sutterhealth.org/pdf/chargemaster/941156621-1194774299_SUTTER-AUBURN-FAITH-HOSPITAL_standardcharges.csv
050503,CA,Scripps Memorial Hospital - Encinitas,https://apps.scripps.org/pricetransparency/951684089_ScrippsMemorialHospitalEncinitas_standardcharges.csv
050510,CA,Kaiser Foundation Hospital,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941105628-san-rafael-medical-center-standard-charges-ncal-en.xlsx
050512,CA,Kaiser Foundation Hospital Fremont,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941105628-fremont-medical-center-standard-charges-ncal-en.xlsx
050515,CA,Kaiser Foundation Hospital - Zion,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941105628-Zion-Medical-Center-standard-charges-scal-en.xlsx
050516,CA,Mercy San Juan Medical Center,https://www.dignityhealth.org/content/dam/dignity-health/documents/pricing-procedure-spreadsheets-2020/price-transparency-4-30-2022/sacramento/941196203_Mercy-San-Juan-Medical-Center_standardcharges.csv
050523,CA,Sutter Delta Medical Center,https://www.sutterhealth.org/pdf/chargemaster/940562680-1467808659_SUTTER-DELTA-MEDICAL-CENTER_standardcharges.csv
050526,CA,Huntington Beach Hospital,https://www.hbhospital.org/205252882_HuntingtonBeachHospital_standardcharges.json
050528,CA,Memorial Hospital Los Banos,https://www.sutterhealth.org/pdf/chargemaster/941156621-1366896300_MEMORIAL-HOSPITAL-LOS-BANOS_standardcharges.csv
050537,CA,Sutter Davis Hospital,https://www.sutterhealth.org/pdf/chargemaster/941156621-1770532608_SUTTER-DAVIS-HOSPITAL_standardcharges.csv
050541,CA,Kaiser Foundation Hospital Redwood City,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941105628-redwood-city-medical-center-standard-charges-ncal-en.xlsx
050543,CA,College Hospital Costa Mesa,https://chc.la/954124770_CHCM_standardcharges.csv
050549,CA,Los Robles Hospital Medical Center,https://core.secure.ehc.com/src/util/detail-price-list/952321136_los-robles-hospital-and-medical-center_standardcharges.csv
050557,CA,Memorial Medical Center,https://www.sutterhealth.org/pdf/chargemaster/941156621-1699129601_MEMORIAL-MEDICAL-CENTER_standardcharges.csv
050561,CA,Kaiser Foundation Hospital - West La,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941105628-West-Los-Angeles-Medical-Center-standard-charges-scal-en.xlsx
050567,CA,Providence Mission Hospital,https://www.providence.org/external/95-1643360_Mission-Hospital-Regional-Med-Center_StandardCharges_NC.json
050573,CA,Eisenhower Medical Center,https://eisenhowerhealth.org/sites/emcorg/assets/downloads/956130458_Eisenhower%20Health_standardcharges_220210.xlsx
050586,CA,Chino Valley Medical Center,https://www.cvmc.com/330928285_ChinoValleyMedicalCenter_standardcharges.json
050590,CA,Methodist Hospital Of Sacramento,https://www.dignityhealth.org/content/dam/dignity-health/documents/pricing-procedure-spreadsheets-2020/price-transparency-4-30-2022/sacramento/815009488_Methodist-Hospital-of-Sacramento_standardcharges.csv
050597,CA,Emanate Health Foothill Presbyterian Hospital,https://res.cloudinary.com/dpmykpsih/raw/upload/emanate-health-site-360/media/r/4afa09e4c2c34a6883b480752359e82f/952413054_foothillpresbyterianhospital_standardcharges.json
050599,CA,University Of California Davis Medical Center,https://health.ucdavis.edu/media-resources/news/documents/json/UC-Davis-Health-Standard-Charges.json
050603,CA,Memorialcare Saddleback Medical Center,https://www.memorialcare.org/sites/default/files/_images/content/Patient-Financial-Services/050603_memorialcare-saddleback-medical-center_standardcharges.json
050604,CA,Kaiser Foundation Hospital San Jose,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941105628-san-jose-medical-center-standard-charges-ncal-en.xlsx
050608,CA,Adventist Health Delano,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbDRMCDELANOCA&type=CDMWithoutLabel
050609,CA,Kaiser Foundation Hospital Orange County Anahe,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941105628-Anaheim-Medical-Center-standard-charges-scal-en.xlsx
050616,CA,St Johns Hospital Camarillo,https://www.dignityhealth.org/content/dam/dignity-health/documents/pricing-procedure-spreadsheets-2020/price-transparency-4-30-2022/central-coast/941196203_St-Johns-Hospital-Camarillo_standardcharges.csv
050625,CA,Cedars Sinai Medical Center,https://www.cedars-sinai.org/content/dam/cedars-sinai/billing-insurance/documents/951644600_cedars-sinai-medical-center_standardcharges.csv
050630,CA,Southwest Healthcare System-wildomar,https://uhsfilecdn.eskycity.net/ac/233059262_southwest-healthcare-system_standardcharges.csv
050636,CA,Palomar Medical Center Poway,https://www.palomarhealth.org/media/file/956003843_PalomarHealth_standardcharges.csv
050674,CA,Kaiser Foundation Hosp So Sacramento,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941105628-south-sacramento-medical-center-standard-charges-ncal-en.xlsx
050677,CA,Kaiser Foundation Hospital Woodland Hills,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941105628-Woodland-Hills-Medical-Center-standard-charges-scal-en.xlsx
050678,CA,Memorialcare Orange Coast Medical Center,https://www.memorialcare.org/sites/default/files/_images/content/Patient-Financial-Services/050678_memorialcare-orange-coast-medical-center_standardcharges.json
050684,CA,Menifee Global Medical Center,https://menifeeglobalmedicalcenter.com/wp-content/uploads/2019/10/Pricing-Transparency-Menefee-ChargeMaster-12-2019.xlsx
050686,CA,Kaiser Foundation Hospital Riverside,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941105628-Riverside-Medical-Center-standard-charges-scal-en.xlsx
050690,CA,Kaiser Foundation Hospital Santa Rosa,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941105628-santa-rosa-medical-center-standard-charges-ncal-en.xlsx
050701,CA,Southwest Healthcare System,https://uhsfilecdn.eskycity.net/ac/233059262_southwest-healthcare-system_standardcharges.csv
050704,CA,Mission Community Hospital,https://missionhealth.org/kaGZs2YoXr/832048706_mission-hospital_standardcharges.csv
050708,CA,Fresno Surgical Hospital,https://fresnosurgicalhospital.com/wp-content/uploads/2022/02/770011624_FresnoSurgicalHospital_standardcharges.json_.zip
050710,CA,Kaiser Foundation Hospital Fresno,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941105628-fresno-medical-center-standard-charges-ncal-en.xlsx
050714,CA,Sutter Maternity Surgery Center Of Santa Cruz,https://www.sutterhealth.org/pdf/chargemaster/940562680-1689035628_SUTTER-MATERNITY-SURGERY-CENTER-OF-SANTA-CRUZ_standardcharges.csv
050717,CA,Lac/rancho Los Amigos National Rehabilitation Ctr,https://file.lacounty.gov/SDSInter/dhs/1100517_956000927_RanchoLosAmigosNationalRehab.Center_standardcharges.xlsx
050723,CA,Kaiser Foundation Hospital Baldwin Park,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941105628-Baldwin-Park-Medical-Center-standard-charges-scal-en.xlsx
050726,CA,Stanislaus Surgical Hospital,https://stanislaussurgical.com/wp-content/uploads/2022/06/Pricing_Transparency_In_Network_Rates_Web_Disclosure.xlsx
050739,CA,Centinela Hospital Medical Center,https://www.centinelamed.com/261150758_CentinelaHospitalMedicalCenter_standardcharges.json
050744,CA,Anaheim Global Medical Center,https://anaheimglobalmedicalcenter.com/wp-content/uploads/2019/10/Pricing-Transparency-Anaheim-ChargeMaster-12-2019.xlsx
050745,CA,Chapman Global Medical Center,https://chapmanglobalmedicalcenter.com/wp-content/uploads/2019/10/Pricing-Transparency-Chapman-ChargeMaster-12-2019.xlsx
050746,CA,Orange County Global Medical Center,https://orangecountyglobalmedicalcenter.com/wp-content/uploads/2020/12/OCGMC-CDM-12282020-Excel-File.csv
050747,CA,South Coast Global Medical Center,https://southcoastglobalmedicalcenter.com/wp-content/uploads/2019/10/Pricing-Transparency-South-Coast-ChargeMaster-12-2019.xlsx
050755,CA,Sherman Oaks Hospital,https://www.shermanoakshospital.org/202546649_ShermanOaksHospital_standardcharges.json
050758,CA,Montclair Hospital Medical Center,https://www.montclair-hospital.org/202898771_MontclairHospitalMedicalCenter_standardcharges.json
050760,CA,Kaiser Foundation Hospital Antioch,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941105628-antioch-medical-center-standard-charges-ncal-en.xlsx
050761,CA,Providence Cedars Sinai Tarzana Medical Center,https://www.providence.org/external/050761_Providence-Cedars-Sinai-Tarzana-Medical-Center_StandardCharges.json
050765,CA,Kaiser Foundation Hospital Moreno Valley,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941105628-Moreno-Valley-Medical-Center-standard-charges-scal-en.xlsx
050766,CA,Sutter Surgical Hospital North Valley,https://www.sutterhealth.org/pdf/chargemaster/352182617-1336333954_SUTTER-NORTH-VALLEY-SURGICAL-HOSPITAL_standardcharges.csv
050767,CA,Kaiser Foundation Hospital Vacaville,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941105628-vacaville-medical-center-standard-charges-ncal-en.xlsx
050769,CA,Hoag Orthopedic Institute,https://upload.cdn-hoag.org/wp-content/uploads/2022/01/22010839/HMHP-CDM-Transparency-2022.xlsx
050770,CA,Loma Linda University Medical Center-murrieta,https://lluh.org/sites/lluh.org/files/371705906_lomalindauniversitymedicalcenter-murrieta_standardcharges.csv
050772,CA,Kaiser Foundation Hospital Roseville,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941105628-roseville-medical-center-standard-charges-ncal-en.xlsx
050777,CA,Kaiser Foundation Hospital San Leandro,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941105628-san-leandro-medical-center-standard-charges-ncal-en.xlsx
050782,CA,Casa Colina Hospital,https://www.casacolina.org/images/951643989_Casa-Colina-Hospital-and-Centers-for-Healthcare_standardcharges.csv
050784,CA,Adventist Health Tulare,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbAHTTULARECA&type=CDMWithoutLabel
050785,CA,Docs Surgical Hospital,https://www.docshealth.com/wp-content/uploads/2021/12/DOCS-Surgical-Hospital-Average-Billed-Charges-by-Procedures-2021-1.xlsx
