zip_code,bed_count,ccn,medicare_medicaid_eligible
29212,76,420106,TRUE
29520,59,420107,TRUE
29379,143,420108,TRUE
29102,81,420109,TRUE
29408,553,42010F,FALSE
29486,50,420110,TRUE
29407,1,420111,TRUE
29678,1,420116,TRUE
29202,410,42011F,FALSE
29207,500,42012F,FALSE
29577,30,42013F,FALSE
29152,90,42014F,FALSE
29401,500,42029F,FALSE
29405,32,42030F,FALSE
29827,25,421300,TRUE
29620,25,421301,TRUE
29556,25,421303,TRUE
29824,25,421304,TRUE
29303,97,422004,TRUE
29464,59,422005,TRUE
29201,35,422006,TRUE
29501,40,422007,TRUE
29690,45,422008,TRUE
29601,32,422009,TRUE
29203,96,423025,TRUE
29506,88,423026,TRUE
29406,49,423027,TRUE
29732,50,423028,TRUE
29621,60,423029,TRUE
29646,42,423030,TRUE
29303,40,423031,TRUE
29910,38,423032,TRUE
29576,29,423033,TRUE
29045,40,423034,TRUE
29607,40,423035,TRUE
29605,50,423300,TRUE
29526,105,424002,TRUE
29203,543,424005,TRUE
29405,108,424006,TRUE
29690,62,424007,TRUE
29169,122,424008,TRUE
29650,138,424010,TRUE
29622,200,424011,TRUE
29118,15,424013,TRUE
29720,42,424014,TRUE
29425,0,429800,TRUE
57201,81,430005,TRUE
57006,49,430008,TRUE
57078,144,430012,TRUE
57301,67,430013,TRUE
57401,109,430014,TRUE
57501,60,430015,TRUE
57117,505,430016,TRUE
57706,83,43001F,FALSE
57117,545,430027,TRUE
57741,420,43002F,FALSE
57783,44,430048,TRUE
57117,270,43005F,FALSE
57701,417,430077,TRUE
57570,29,430084,TRUE
57049,40,430089,TRUE
57105,35,430090,TRUE
57703,26,430091,TRUE
57701,6,430093,TRUE
57108,53,430095,TRUE
57402,48,430097,TRUE
57770,45,430098,TRUE
57042,25,431300,TRUE
57438,12,431301,TRUE
57442,10,431302,TRUE
57313,11,431305,TRUE
57369,17,431306,TRUE
57226,10,431307,TRUE
57437,4,431308,TRUE
57523,16,431309,TRUE
57028,18,431310,TRUE
57274,25,431311,TRUE
57430,20,431312,TRUE
57029,25,431313,TRUE
57551,14,431314,TRUE
57380,20,431315,TRUE
57469,25,431316,TRUE
57059,20,431317,TRUE
57428,12,431318,TRUE
57567,18,431319,TRUE
57732,18,431320,TRUE
57785,25,431321,TRUE
57747,25,431322,TRUE
57730,11,431323,TRUE
57382,16,431324,TRUE
57601,25,431325,TRUE
57252,25,431326,TRUE
57066,25,431327,TRUE
57070,12,431328,TRUE
57325,25,431329,TRUE
57366,25,431330,TRUE
57022,23,431331,TRUE
57231,6,431332,TRUE
57013,11,431333,TRUE
57580,25,431334,TRUE
57350,25,431335,TRUE
57069,25,431336,TRUE
57362,25,431337,TRUE
57533,25,431338,TRUE
57262,25,431339,TRUE
57625,8,431383,TRUE
57105,24,432002,TRUE
57108,40,433027,TRUE
57105,18,433300,TRUE
57078,133,434003,TRUE
57105,0,439801,TRUE
57117,0,439802,TRUE
37650,10,440001,TRUE
38301,771,440002,TRUE
37066,155,440003,TRUE
37207,395,440006,TRUE
37355,49,440007,TRUE
38351,45,440008,TRUE
38555,189,440009,TRUE
38485,80,440010,TRUE
37804,304,440011,TRUE
37620,282,440012,TRUE
37920,655,440015,TRUE
38344,70,440016,TRUE
37662,505,440017,TRUE
37643,121,440018,TRUE
38478,95,440020,TRUE
37067,185,440029,TRUE
37814,167,440030,TRUE
37748,105,440031,TRUE
37857,50,440032,TRUE
37766,66,440033,TRUE
37830,301,440034,TRUE
37040,270,440035,TRUE
37232,1091,440039,TRUE
37055,157,440046,TRUE
38120,927,440048,TRUE
38104,1593,440049,TRUE
37745,140,440050,TRUE
37129,358,440053,TRUE
37760,58,440056,TRUE
37879,85,440057,TRUE
37398,152,440058,TRUE
38501,269,440059,TRUE
38358,70,440060,TRUE
38237,100,440061,TRUE
37604,585,440063,TRUE
37172,109,440065,TRUE
37371,190,440068,TRUE
38024,225,440072,TRUE
38401,258,440073,TRUE
37862,79,440081,TRUE
37205,571,440082,TRUE
37874,59,440084,TRUE
37404,423,440091,TRUE
37334,91,440102,TRUE
37403,848,440104,TRUE
38372,58,440109,TRUE
37772,50,440110,TRUE
37208,150,440111,TRUE
37849,628,440120,TRUE
37916,517,440125,TRUE
38261,137,440130,TRUE
38019,100,440131,TRUE
38242,142,440132,TRUE
37160,104,440137,TRUE
38104,924,44013F,FALSE
37388,135,440144,TRUE
37166,71,440148,TRUE
37076,200,440150,TRUE
37110,125,440151,TRUE
38103,631,440152,TRUE
37821,74,440153,TRUE
37404,621,440156,TRUE
38118,243,440159,TRUE
37203,733,440161,TRUE
37684,515,44016F,FALSE
37923,462,440173,TRUE
38464,96,440175,TRUE
37660,239,440176,TRUE
37129,147,44017F,FALSE
38119,519,440183,TRUE
37604,80,440184,TRUE
37311,351,440185,TRUE
38570,110,440187,TRUE
37212,508,44018F,FALSE
38583,60,440192,TRUE
37087,250,440193,TRUE
37075,148,440194,TRUE
37211,136,440197,TRUE
37190,55,440200,TRUE
37203,23,440218,TRUE
37167,75,440227,TRUE
38133,196,440228,TRUE
37129,86,440231,TRUE
38138,1,440237,TRUE
37033,25,441300,TRUE
37074,25,441301,TRUE
37185,25,441303,TRUE
37683,2,441304,TRUE
37083,25,441305,TRUE
37367,31,441306,TRUE
37030,35,441307,TRUE
37091,25,441309,TRUE
37321,25,441310,TRUE
37015,12,441311,TRUE
37869,10,441313,TRUE
38063,25,441314,TRUE
38320,25,441316,TRUE
38008,25,441320,TRUE
37061,25,441322,TRUE
37841,25,441323,TRUE
37402,49,442007,TRUE
38120,30,442010,TRUE
37203,70,442011,TRUE
38104,30,442014,TRUE
37849,68,442015,TRUE
37620,33,442016,TRUE
38103,30,442017,TRUE
37403,88,443025,TRUE
37660,50,443027,TRUE
37212,80,443028,TRUE
38104,80,443029,TRUE
38237,40,443030,TRUE
38128,40,443031,TRUE
37404,69,443032,TRUE
37601,36,443033,TRUE
38138,49,443034,TRUE
37067,40,443035,TRUE
38301,48,443036,TRUE
37909,57,443037,TRUE
37203,40,443038,TRUE
38105,78,443302,TRUE
37916,122,443303,TRUE
38103,135,444001,TRUE
37405,172,444002,TRUE
37830,16,444003,TRUE
38133,290,444004,TRUE
38237,16,444005,TRUE
37067,80,444007,TRUE
38008,247,444008,TRUE
38301,25,444010,TRUE
37214,100,444014,TRUE
37040,26,444019,TRUE
38401,16,444021,TRUE
38305,16,444023,TRUE
38107,16,444024,TRUE
38125,60,444025,TRUE
37404,88,444026,TRUE
37660,72,444027,TRUE
37769,18,444028,TRUE
38401,60,444029,TRUE
37228,76,444030,TRUE
37920,0,449800,TRUE
37232,0,449802,TRUE
38120,0,449803,TRUE
37203,0,449804,TRUE
38103,0,449805,TRUE
38104,0,449806,TRUE
37403,0,449807,TRUE
37205,0,449808,TRUE
79902,500,450002,TRUE
78028,124,450007,TRUE
76301,565,450010,TRUE
77802,316,450011,TRUE
75235,968,450015,TRUE
77555,1236,450018,TRUE
75246,914,450021,TRUE
77901,265,450023,TRUE
79905,354,450024,TRUE
78520,240,450028,TRUE
78044,326,450029,TRUE
75601,574,450032,TRUE
78550,578,450033,TRUE
77702,666,450034,TRUE
77002,792,450035,TRUE
76104,429,450039,TRUE
79410,381,450040,TRUE
76712,278,450042,TRUE
75390,550,450044,TRUE
78404,1040,450046,TRUE
75203,478,450051,TRUE
76508,636,450054,TRUE
79556,85,450055,TRUE
78705,521,450056,TRUE
78205,1826,450058,TRUE
76012,369,450064,TRUE
77030,1098,450068,TRUE
77566,165,450072,TRUE
77030,666,450076,TRUE
79501,45,450078,TRUE
75061,288,450079,TRUE
75455,165,450080,TRUE
78102,69,450082,TRUE
75701,432,450083,TRUE
76450,42,450085,TRUE
76180,140,450087,TRUE
76240,60,450090,TRUE
78852,101,450092,TRUE
77504,481,450097,TRUE
79065,109,450099,TRUE
76712,260,450101,TRUE
75701,537,450102,TRUE
78155,153,450104,TRUE
79902,642,450107,TRUE
78114,44,450108,TRUE
78539,870,450119,TRUE
78701,210,450124,TRUE
78596,233,450128,TRUE
79761,402,450132,TRUE
79701,540,450133,TRUE
76104,610,450135,TRUE
76104,538,450137,TRUE
78957,36,450143,TRUE
79714,36,450144,TRUE
77901,163,450147,TRUE
76033,137,450148,TRUE
76542,232,450152,TRUE
78840,93,450154,TRUE
79045,42,450155,TRUE
79412,123,450162,TRUE
78363,96,450163,TRUE
78026,67,450165,TRUE
78572,297,450176,TRUE
77008,1515,450184,TRUE
77030,881,450193,TRUE
75766,74,450194,TRUE
75460,368,450196,TRUE
75501,370,450200,TRUE
76086,99,450203,TRUE
79106,495,450209,TRUE
75633,42,450210,TRUE
75901,279,450211,TRUE
78229,1034,450213,TRUE
77304,328,450222,TRUE
79601,540,450229,TRUE
79106,445,450231,TRUE
78629,35,450235,TRUE
75482,96,450236,TRUE
78229,601,450237,TRUE
76458,41,450241,TRUE
77418,32,450253,TRUE
76234,85,450271,TRUE
78666,170,450272,TRUE
77054,975,450289,TRUE
75142,91,450292,TRUE
75020,326,450324,TRUE
77469,243,450330,TRUE
77701,483,450346,TRUE
77340,144,450347,TRUE
76661,44,450348,TRUE
76401,98,450351,TRUE
75401,192,450352,TRUE
77030,1299,450358,TRUE
77462,22,45035E,FALSE
79201,39,450369,TRUE
78934,40,450370,TRUE
75165,129,450372,TRUE
75234,155,450379,TRUE
78229,2071,450388,TRUE
75751,127,450389,TRUE
77351,66,450395,TRUE
79316,48,450399,TRUE
76667,59,450400,TRUE
75069,225,450403,TRUE
76448,83,450411,TRUE
76020,36,450419,TRUE
75204,28,450422,TRUE
77521,230,450424,TRUE
78705,625,450431,TRUE
75110,162,450447,TRUE
76043,16,450451,TRUE
75979,25,450460,TRUE
75231,866,450462,TRUE
77414,58,450465,TRUE
75091,241,450469,TRUE
75652,158,450475,TRUE
75904,117,450484,TRUE
79331,21,450489,TRUE
76424,40,450498,TRUE
77590,325,45049E,FALSE
75961,231,450508,TRUE
77640,216,450518,TRUE
75221,140,45051E,FALSE
75082,205,450537,TRUE
79072,100,450539,TRUE
78712,84,45053E,FALSE
76102,75,45054E,FALSE
76051,273,450563,TRUE
76067,99,450565,TRUE
76903,441,450571,TRUE
75951,59,450573,TRUE
79014,26,450578,TRUE
76384,28,450584,TRUE
76380,25,450586,TRUE
76801,216,450587,TRUE
79607,70,45058F,FALSE
76048,59,450596,TRUE
77954,49,450597,TRUE
78624,84,450604,TRUE
79106,149,45060F,FALSE
77024,821,450610,TRUE
77598,528,450617,TRUE
78742,30,45061F,FALSE
79720,33,45062F,FALSE
76210,208,450634,TRUE
77090,423,450638,TRUE
76022,286,450639,TRUE
79720,250,45063F,FALSE
76255,38,450641,TRUE
78041,183,450643,TRUE
77082,302,450644,TRUE
75230,963,450647,TRUE
75418,56,45064F,FALSE
75075,567,450651,TRUE
79720,146,450653,TRUE
78582,48,450654,TRUE
75965,150,450656,TRUE
75840,37,450658,TRUE
77004,508,450659,TRUE
78419,150,45065F,FALSE
79761,230,450661,TRUE
78526,214,450662,TRUE
79902,283,450668,TRUE
75057,202,450669,TRUE
75216,771,45066F,FALSE
77375,289,450670,TRUE
76104,320,450672,TRUE
77054,397,450674,TRUE
76015,420,450675,TRUE
76028,213,450677,TRUE
75218,232,450678,TRUE
78840,25,45067F,FALSE
77338,242,450684,TRUE
79415,495,450686,TRUE
75149,172,450688,TRUE
79920,750,45068F,FALSE
75708,182,450690,TRUE
77437,49,450694,TRUE
78224,325,450697,TRUE
79339,75,450698,TRUE
78234,950,45069F,FALSE
75605,230,450702,TRUE
77058,178,450709,TRUE
76544,285,45070F,FALSE
78503,320,450711,TRUE
78704,368,450713,TRUE
78681,175,450718,TRUE
76127,225,45071F,FALSE
75237,285,450723,TRUE
76119,775,45072F,FALSE
75010,197,450730,TRUE
77550,160,45073F,FALSE
75088,112,450742,TRUE
76201,255,450743,TRUE
75801,160,450747,TRUE
77031,1253,45074F,FALSE
79336,48,450755,TRUE
78028,362,45075F,FALSE
79840,25,45076F,FALSE
75093,203,450771,TRUE
77090,15,450774,TRUE
77325,582,450775,TRUE
76132,630,450779,TRUE
78040,25,45077F,FALSE
78414,631,450788,TRUE
79401,30,45078F,FALSE
76661,201,45079F,FALSE
75503,376,450801,TRUE
77030,49,450804,TRUE
78731,8,450808,TRUE
78758,472,450809,TRUE
76067,75,45080F,FALSE
78236,1000,45081F,FALSE
77479,340,450820,TRUE
75039,100,450822,TRUE
78539,14,450825,TRUE
76310,41,450827,TRUE
78332,135,450828,TRUE
76901,25,45082F,FALSE
77504,37,450831,TRUE
75119,60,450833,TRUE
77802,16,450834,TRUE
78148,25,45083F,FALSE
75013,29,450840,TRUE
77070,313,450844,TRUE
77494,208,450847,TRUE
77479,179,450848,TRUE
75159,25,45084F,FALSE
75226,61,450851,TRUE
75034,25,450853,TRUE
78550,112,450855,TRUE
78258,30,450856,TRUE
75090,30,45085F,FALSE
77479,6,450860,TRUE
77384,241,450862,TRUE
75701,20,450864,TRUE
78737,28,450865,TRUE
78759,124,450867,TRUE
78539,519,450869,TRUE
76501,758,45086F,FALSE
78746,23,450871,TRUE
76017,34,450872,TRUE
75063,20,450874,TRUE
79124,40,450875,TRUE
79416,74,450876,TRUE
79936,40,450877,TRUE
76703,45,45087F,FALSE
76110,34,450880,TRUE
76262,20,450883,TRUE
75035,118,450885,TRUE
76092,6,450888,TRUE
75231,9,450889,TRUE
76703,1590,45088F,FALSE
75093,160,450890,TRUE
75093,18,450891,TRUE
76208,16,450893,TRUE
76311,296,45089F,FALSE
78284,1114,45090F,FALSE
79720,37,45095E,FALSE
75219,26,45108E,FALSE
75219,50,45116E,FALSE
75201,18,45117E,FALSE
77550,31,45118E,FALSE
78219,16,45121E,FALSE
79035,25,451300,TRUE
76932,14,451301,TRUE
76642,20,451303,TRUE
76936,14,451304,TRUE
77836,25,451305,TRUE
76849,15,451306,TRUE
79744,14,451307,TRUE
79323,24,451308,TRUE
79752,14,451309,TRUE
76821,25,451310,TRUE
77480,20,451311,TRUE
77434,25,451312,TRUE
79546,14,451313,TRUE
79745,25,451314,TRUE
79567,25,451315,TRUE
77864,25,451316,TRUE
78377,20,451317,TRUE
79502,20,451318,TRUE
75766,25,451319,TRUE
77514,14,451320,TRUE
77868,25,451322,TRUE
76550,25,451323,TRUE
76950,12,451324,TRUE
76837,16,451325,TRUE
77665,25,451328,TRUE
79778,15,451329,TRUE
76111,68,45132E,FALSE
78861,25,451330,TRUE
79022,25,451331,TRUE
77465,17,451332,TRUE
79782,18,451333,TRUE
79096,16,451334,TRUE
76252,18,451335,TRUE
79241,25,451337,TRUE
79855,25,451338,TRUE
76483,14,451339,TRUE
79079,25,451340,TRUE
79521,25,451341,TRUE
79512,25,451342,TRUE
76360,25,451343,TRUE
79081,25,451344,TRUE
79322,2,451345,TRUE
77995,23,451346,TRUE
76834,25,451347,TRUE
76825,25,451348,TRUE
79088,20,451349,TRUE
79027,25,451350,TRUE
79373,24,451351,TRUE
79252,24,451352,TRUE
79731,25,451353,TRUE
76374,25,451354,TRUE
79095,16,451355,TRUE
77979,25,451356,TRUE
79360,25,451358,TRUE
79070,25,451359,TRUE
75972,18,451360,TRUE
75948,25,451361,TRUE
76365,25,451362,TRUE
77957,25,451363,TRUE
78119,25,451364,TRUE
78611,25,451365,TRUE
79346,18,451366,TRUE
75686,25,451367,TRUE
79007,25,451369,TRUE
75418,25,451370,TRUE
78648,24,451371,TRUE
79347,25,451372,TRUE
79756,25,451373,TRUE
76574,25,451374,TRUE
77575,25,451375,TRUE
77964,25,451376,TRUE
79772,25,451377,TRUE
79830,25,451378,TRUE
76528,25,451379,TRUE
75783,25,451380,TRUE
75494,35,451381,TRUE
76442,38,451382,TRUE
79549,25,451384,TRUE
76634,25,451385,TRUE
79029,60,451386,TRUE
78801,25,451387,TRUE
79735,25,451389,TRUE
78834,25,451390,TRUE
78061,22,451391,TRUE
76531,34,451392,TRUE
75835,25,451393,TRUE
79529,25,451394,TRUE
76645,25,451395,TRUE
78643,25,451396,TRUE
79720,304,45145E,FALSE
78387,23,45146E,FALSE
78704,40,45148E,FALSE
77901,250,45159E,FALSE
76104,90,45160E,FALSE
75160,22,45161E,FALSE
76541,15,45164E,FALSE
78230,100,45165E,FALSE
76021,0,45167E,FALSE
75098,37,45168E,FALSE
76118,42,45170E,FALSE
76932,20,45185E,FALSE
75216,622,45186E,FALSE
76943,20,45187E,FALSE
75119,1,45188E,FALSE
75951,1,45189E,FALSE
77384,84,45190E,FALSE
75080,27,451990,TRUE
78229,59,452016,TRUE
76104,15,452018,TRUE
75010,60,452022,TRUE
77030,110,452023,TRUE
76011,80,452028,TRUE
79601,46,452029,TRUE
77598,148,452032,TRUE
78756,54,452034,TRUE
79902,32,452035,TRUE
78745,47,452038,TRUE
77065,158,452039,TRUE
75092,33,452041,TRUE
77702,53,452042,TRUE
75235,206,452044,TRUE
77004,65,452046,TRUE
75701,36,452051,TRUE
77901,23,452056,TRUE
77380,75,452057,TRUE
78240,62,452059,TRUE
79120,37,452060,TRUE
75503,49,452061,TRUE
78648,34,452062,TRUE
75235,66,452067,TRUE
76301,31,452068,TRUE
78205,44,452073,TRUE
77598,147,452075,TRUE
79902,72,452079,TRUE
77479,171,452080,TRUE
77627,48,452083,TRUE
78404,41,452086,TRUE
75601,32,452087,TRUE
78249,26,452090,TRUE
75701,51,452091,TRUE
77904,42,452094,TRUE
78503,53,452095,TRUE
78041,40,452096,TRUE
75115,60,452097,TRUE
75149,40,452100,TRUE
78526,82,452101,TRUE
79410,56,452102,TRUE
76502,50,452105,TRUE
78130,32,452106,TRUE
77304,41,452107,TRUE
75231,60,452108,TRUE
76051,60,452110,TRUE
76208,60,452111,TRUE
77477,68,452114,TRUE
77450,102,452118,TRUE
79761,25,452121,TRUE
79902,33,452122,TRUE
77030,134,453025,TRUE
77338,90,453029,TRUE
78240,108,453031,TRUE
78229,139,453035,TRUE
75246,92,453036,TRUE
76015,85,453040,TRUE
76132,77,453042,TRUE
75075,83,453047,TRUE
77707,61,453048,TRUE
75501,60,453053,TRUE
76301,63,453054,TRUE
75701,94,453056,TRUE
79707,80,453057,TRUE
77384,84,453059,TRUE
75701,49,453072,TRUE
78596,32,453091,TRUE
78526,40,453092,TRUE
79106,44,453096,TRUE
76104,392,453300,TRUE
78411,189,453301,TRUE
75235,406,453302,TRUE
77030,954,453304,TRUE
79410,227,453306,TRUE
77082,40,453309,TRUE
78723,227,453310,TRUE
77550,30,453311,TRUE
79905,122,453313,TRUE
75219,100,453314,TRUE
78207,652,453315,TRUE
75024,72,453316,TRUE
79721,160,454000,TRUE
75160,74,454006,TRUE
76308,354,454008,TRUE
75785,380,454009,TRUE
78223,302,454011,TRUE
76011,128,454012,TRUE
78028,48,454014,TRUE
76301,96,454018,TRUE
77074,160,454026,TRUE
78731,151,454029,TRUE
75401,54,454050,TRUE
78259,208,454060,TRUE
76901,80,454064,TRUE
75115,76,454065,TRUE
78705,58,454069,TRUE
77021,272,454076,TRUE
77090,90,454083,TRUE
78751,352,454084,TRUE
77573,44,454085,TRUE
78550,55,454088,TRUE
79408,30,454093,TRUE
75251,124,454094,TRUE
79905,74,454100,TRUE
79072,20,454101,TRUE
77339,116,454103,TRUE
76201,104,454104,TRUE
77081,124,454107,TRUE
77090,128,454108,TRUE
79902,166,454109,TRUE
79706,64,454110,TRUE
76513,158,454114,TRUE
75605,24,454117,TRUE
77429,24,454118,TRUE
75010,78,454119,TRUE
78745,80,454121,TRUE
79602,92,454122,TRUE
75904,24,454123,TRUE
76123,72,454124,TRUE
75115,116,454126,TRUE
78626,72,454127,TRUE
76132,48,454128,TRUE
78626,118,454129,TRUE
75093,48,454130,TRUE
77407,72,454131,TRUE
78240,198,454132,TRUE
78754,90,454133,TRUE
75034,70,454134,TRUE
77080,163,454135,TRUE
77450,48,454136,TRUE
77054,148,454139,TRUE
78550,94,454141,TRUE
77384,96,454144,TRUE
79912,80,454146,TRUE
77505,22,454147,TRUE
76001,60,454148,TRUE
75042,60,454149,TRUE
76712,48,454150,TRUE
77058,92,454151,TRUE
76502,102,454152,TRUE
75092,28,454153,TRUE
79124,28,454154,TRUE
75230,0,459801,TRUE
75203,0,459802,TRUE
78229,0,459803,TRUE
77030,0,459805,TRUE
78758,0,459807,TRUE
75246,0,459808,TRUE
77030,0,459809,TRUE
78705,0,459810,TRUE
76104,552,459811,TRUE
76104,0,459812,TRUE
77555,0,459813,TRUE
75235,0,459814,TRUE
77030,0,459815,TRUE
75390,0,459816,TRUE
78229,0,459818,TRUE
75235,0,459819,TRUE
76508,0,459821,TRUE
76104,0,459822,TRUE
78466,0,459823,TRUE
77030,0,459824,TRUE
79902,0,459825,TRUE
76104,0,459826,TRUE
78539,0,459827,TRUE
78723,0,459828,TRUE
84604,395,460001,TRUE
84102,158,460003,TRUE
84403,321,460004,TRUE
84405,227,460005,TRUE
84143,250,460006,TRUE
84721,48,460007,TRUE
84132,1013,460009,TRUE
84107,520,460010,TRUE
84501,84,460011,TRUE
84651,126,460013,TRUE
84074,44,460014,TRUE
84341,148,460015,TRUE
84302,52,460017,TRUE
84066,49,460019,TRUE
84790,245,460021,TRUE
84003,89,460023,TRUE
84701,42,460026,TRUE
84113,578,46002F,FALSE
84078,39,460030,TRUE
84337,16,460039,TRUE
84401,30,46003F,FALSE
84041,220,460041,TRUE
84010,117,460042,TRUE
84057,20,460043,TRUE
84094,70,460044,TRUE
84124,294,460047,TRUE
84107,40,460049,TRUE
84022,15,46004F,FALSE
84088,172,460051,TRUE
84057,122,460052,TRUE
84341,28,460054,TRUE
84060,30,460057,TRUE
84065,97,460058,TRUE
84020,32,460060,TRUE
84041,43,460061,TRUE
84660,33,460062,TRUE
84624,18,461300,TRUE
84631,19,461301,TRUE
84532,17,461302,TRUE
84647,18,461303,TRUE
84648,25,461304,TRUE
84751,23,461305,TRUE
84634,25,461306,TRUE
84032,19,461307,TRUE
84535,25,461308,TRUE
84741,25,461309,TRUE
84511,11,461310,TRUE
84759,15,461333,TRUE
84713,25,461335,TRUE
84010,43,462003,TRUE
84107,41,462004,TRUE
84604,40,462005,TRUE
84094,84,463025,TRUE
84403,40,463027,TRUE
84113,232,463301,TRUE
84605,384,464001,TRUE
84115,14,464012,TRUE
84106,118,464013,TRUE
84097,80,464014,TRUE
84047,41,464015,TRUE
84132,0,469810,TRUE
84107,0,469811,TRUE
84113,0,469812,TRUE
5641,175,470001,TRUE
5401,615,470003,TRUE
5701,301,470005,TRUE
5301,104,470011,TRUE
5201,180,470012,TRUE
5001,174,47001F,FALSE
5478,70,470024,TRUE
5353,19,471300,TRUE
5060,52,471301,TRUE
5089,25,471302,TRUE
5819,25,471303,TRUE
5855,25,471304,TRUE
5661,25,471305,TRUE
5156,25,471306,TRUE
5753,45,471307,TRUE
5301,149,474001,TRUE
5602,25,474004,TRUE
5401,0,479801,TRUE
801,160,480001,TRUE
820,160,480002,TRUE
24266,78,490002,TRUE
22801,238,490004,TRUE
22601,399,490005,TRUE
23507,525,490007,TRUE
22908,622,490009,TRUE
24592,192,490013,TRUE
23707,346,490017,TRUE
22939,255,490018,TRUE
22701,70,490019,TRUE
22060,240,49001F,FALSE
23860,147,490020,TRUE
24501,519,490021,TRUE
22401,451,490022,TRUE
20186,97,490023,TRUE
24014,703,490024,TRUE
23298,779,490032,TRUE
22630,196,490033,TRUE
23417,52,490037,TRUE
24354,170,490038,TRUE
22304,318,490040,TRUE
23602,110,490041,TRUE
24073,146,490042,TRUE
20176,167,490043,TRUE
23439,168,490044,TRUE
20110,170,490045,TRUE
23502,247,490046,TRUE
24153,506,490048,TRUE
23651,30,49004F,FALSE
22205,342,490050,TRUE
23601,566,490052,TRUE
24211,116,490053,TRUE
23454,276,490057,TRUE
23226,391,490059,TRUE
23365,90,49005F,FALSE
24641,175,490060,TRUE
22042,923,490063,TRUE
23188,145,490066,TRUE
23805,300,490067,TRUE
23116,225,490069,TRUE
23667,604,49006F,FALSE
24541,250,490075,TRUE
22911,176,490077,TRUE
23508,210,49007F,FALSE
22560,67,490084,TRUE
24523,161,490088,TRUE
24151,37,490089,TRUE
23708,1200,49008F,FALSE
23901,116,490090,TRUE
23851,221,490092,TRUE
23666,224,490093,TRUE
23223,104,490094,TRUE
23847,80,490097,TRUE
23970,70,490098,TRUE
22033,182,490101,TRUE
23803,10,490104,TRUE
20190,187,490107,TRUE
23249,427,49010F,FALSE
24060,146,490110,TRUE
24382,100,490111,TRUE
23235,758,490112,TRUE
22191,183,490113,TRUE
24219,178,490114,TRUE
24333,141,490115,TRUE
24343,147,490116,TRUE
24651,238,490117,TRUE
23229,340,490118,TRUE
23456,160,490119,TRUE
24153,282,49011F,FALSE
23320,310,490120,TRUE
22306,237,490122,TRUE
24457,205,490126,TRUE
24614,134,490127,TRUE
23061,67,490130,TRUE
23114,130,490136,TRUE
22554,100,490140,TRUE
22408,126,490141,TRUE
23185,40,490143,TRUE
20169,60,490144,TRUE
20166,124,490145,TRUE
23227,125,49022E,FALSE
23220,10,49027E,FALSE
24018,2,49030E,FALSE
23298,40,49033E,FALSE
23227,14,49036E,FALSE
22901,30,49037E,FALSE
22060,1,49038F,FALSE
24445,25,491300,TRUE
24134,25,491302,TRUE
24228,25,491303,TRUE
24450,25,491304,TRUE
22664,25,491305,TRUE
22835,25,491307,TRUE
22482,76,491308,TRUE
24277,6,491309,TRUE
22304,16,491991,TRUE
23502,296,492001,TRUE
23507,35,492007,TRUE
23601,25,492008,TRUE
23230,60,492009,TRUE
24503,36,492010,TRUE
23692,50,493027,TRUE
23226,40,493028,TRUE
22903,50,493029,TRUE
23805,64,493031,TRUE
22401,58,493032,TRUE
20105,60,493033,TRUE
24201,25,493034,TRUE
23233,114,493036,TRUE
23124,94,493300,TRUE
23507,206,493301,TRUE
22042,129,494010,TRUE
24541,96,494017,TRUE
24401,246,494021,TRUE
23805,130,494022,TRUE
22044,116,494023,TRUE
23454,100,494025,TRUE
24354,109,494029,TRUE
23188,57,494032,TRUE
24070,132,494033,TRUE
23507,0,499800,TRUE
22042,0,499801,TRUE
22908,0,499802,TRUE
23507,0,499803,TRUE
23229,0,499804,TRUE
23298,0,499805,TRUE
99362,146,500002,TRUE
98274,234,500003,TRUE
98101,336,500005,TRUE
98221,43,500007,TRUE
98195,450,500008,TRUE
98166,279,500011,TRUE
98201,268,500014,TRUE
98001,195,500015,TRUE
98807,198,500016,TRUE
98531,191,500019,TRUE
98499,105,500021,TRUE
98506,340,500024,TRUE
98122,376,500025,TRUE
98026,217,500026,TRUE
98122,697,500027,TRUE
99011,78,50002F,FALSE
98225,253,500030,TRUE
98520,70,500031,TRUE
98837,50,500033,TRUE
98902,218,500036,TRUE
98948,63,500037,TRUE
98310,297,500039,TRUE
98838,30,50003F,FALSE
98632,368,500041,TRUE
99210,388,500044,TRUE
98199,60,50004F,FALSE
98668,275,500050,TRUE
98004,218,500051,TRUE
98112,346,500052,TRUE
99336,71,500053,TRUE
99204,615,500054,TRUE
99352,141,500058,TRUE
98431,560,50005F,FALSE
98223,48,500060,TRUE
98104,413,500064,TRUE
98314,175,50006F,FALSE
98362,126,500072,TRUE
99208,272,500077,TRUE
98372,365,500079,TRUE
98114,290,50007F,FALSE
98272,72,500084,TRUE
98055,303,500088,TRUE
98388,50,50008F,FALSE
98493,824,50009F,FALSE
98405,340,500108,TRUE
98108,318,50010F,FALSE
99216,123,500119,TRUE
99208,206,50011F,FALSE
98034,318,500124,TRUE
98405,521,500129,TRUE
98663,413,50012F,FALSE
98109,20,500138,TRUE
98502,110,500139,TRUE
99362,253,50013F,FALSE
98003,110,500141,TRUE
98801,20,500148,TRUE
98277,20,50014F,FALSE
98686,220,500150,TRUE
98332,80,500151,TRUE
98029,120,500152,TRUE
